Nasdaq Traded,Symbol,Security Name,Listing Exchange,Market Category,ETF,Round Lot Size,Test Issue,NASDAQ Symbol,NextShares,Financial Status Clean,CQS Symbol Clean
Y,MBB,iShares MBS ETF,Q,G,Y,100.0,N,MBB,N,NASDAQ - Normal,Not Reported
Y,MBCN,Middlefield Banc Corp. - Common Stock,Q,S,N,100.0,N,MBCN,N,NASDAQ - Normal,Not Reported
Y,MBI,MBIA Inc. Common Stock,N, ,N,100.0,N,MBI,N,Non-NASDAQ,MBI
Y,MBII,"Marrone Bio Innovations, Inc. - Common Stock",Q,S,N,100.0,N,MBII,N,NASDAQ - Normal,Not Reported
Y,MBIN,Merchants Bancorp - Common Stock,Q,S,N,100.0,N,MBIN,N,NASDAQ - Normal,Not Reported
Y,MBINO,Merchants Bancorp - Depositary Shares Each Representing a 1/40th Interest in a Share of Series B Fixed-to-Floating Rate,Q,S,N,100.0,N,MBINO,N,NASDAQ - Normal,Not Reported
Y,MBINP,Merchants Bancorp - 7.00% Fixed-to-Floating Rate Series A Non-Cumulative Perpetual Preferred Stock,Q,S,N,100.0,N,MBINP,N,NASDAQ - Normal,Not Reported
Y,MBIO,"Mustang Bio, Inc. - Common Stock",Q,G,N,100.0,N,MBIO,N,NASDAQ - Normal,Not Reported
Y,MBNKP,"Medallion Bank - Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series F",Q,S,N,100.0,N,MBNKP,N,NASDAQ - Normal,Not Reported
Y,MBOT,Microbot Medical Inc.  - Common Stock,Q,S,N,100.0,N,MBOT,N,NASDAQ - Normal,Not Reported
Y,MBRX,"Moleculin Biotech, Inc. - Common Stock",Q,S,N,100.0,N,MBRX,N,NASDAQ - Deficient,Not Reported
Y,MBSD,FlexShares Disciplined Duration MBS Index Fund,Q,G,Y,100.0,N,MBSD,N,NASDAQ - Normal,Not Reported
Y,MBT,Mobile TeleSystems PJSC,N, ,N,100.0,N,MBT,N,Non-NASDAQ,MBT
Y,MBUU,"Malibu Boats, Inc. - Common Stock",Q,G,N,100.0,N,MBUU,N,NASDAQ - Normal,Not Reported
Y,MBWM,Mercantile Bank Corporation - Common Stock,Q,Q,N,100.0,N,MBWM,N,NASDAQ - Normal,Not Reported
Y,MC,Moelis & Company Class A Common Stock,N, ,N,100.0,N,MC,N,Non-NASDAQ,MC
Y,MCA,"Blackrock MuniYield California Quality Fund, Inc. Common Stock",N, ,N,100.0,N,MCA,N,Non-NASDAQ,MCA
Y,MCB,Metropolitan Bank Holding Corp. Common Stock,N, ,N,100.0,N,MCB,N,Non-NASDAQ,MCB
Y,MCBC,Macatawa Bank Corporation - Common Stock,Q,Q,N,100.0,N,MCBC,N,NASDAQ - Normal,Not Reported
Y,MCBS,"MetroCity Bankshares, Inc. - Common Stock",Q,Q,N,100.0,N,MCBS,N,NASDAQ - Normal,Not Reported
Y,MCC,Medley Capital Corporation Common Stock,N, ,N,100.0,N,MCC,N,Non-NASDAQ,MCC
Y,MCD,McDonald's Corporation Common Stock,N, ,N,100.0,N,MCD,N,Non-NASDAQ,MCD
Y,MCEF,First Trust Municipal CEF Income Opportunity ETF,Q,G,Y,100.0,N,MCEF,N,NASDAQ - Normal,Not Reported
Y,MCEP,"Mid-Con Energy Partners, LP - Common Units",Q,S,N,100.0,N,MCEP,N,NASDAQ - Deficient,Not Reported
Y,MCF,Contango Oil & Gas Company Common Stock (TX),A, ,N,100.0,N,MCF,N,Non-NASDAQ,MCF
Y,MCFT,"MasterCraft Boat Holdings, Inc. - Common Stock",Q,G,N,100.0,N,MCFT,N,NASDAQ - Normal,Not Reported
Y,MCHI,iShares MSCI China ETF,Q,G,Y,100.0,N,MCHI,N,NASDAQ - Normal,Not Reported
Y,MCHP,Microchip Technology Incorporated - Common Stock,Q,Q,N,100.0,N,MCHP,N,NASDAQ - Normal,Not Reported
Y,MCHX,"Marchex, Inc. - Class B Common Stock",Q,Q,N,100.0,N,MCHX,N,NASDAQ - Normal,Not Reported
Y,MCI,Barings Corporate Investors Common Stock,N, ,N,100.0,N,MCI,N,Non-NASDAQ,MCI
Y,MCK,McKesson Corporation Common Stock,N, ,N,100.0,N,MCK,N,Non-NASDAQ,MCK
Y,MCMJ,Merida Merger Corp. I - Common Stock,Q,S,N,100.0,N,MCMJ,N,NASDAQ - Normal,Not Reported
Y,MCN,Madison Covered Call & Equity Strategy Fund Common Stock,N, ,N,100.0,N,MCN,N,Non-NASDAQ,MCN
Y,MCO,Moody's Corporation Common Stock,N, ,N,100.0,N,MCO,N,Non-NASDAQ,MCO
Y,MCR,MFS Charter Income Trust Common Stock,N, ,N,100.0,N,MCR,N,Non-NASDAQ,MCR
Y,MCRB,"Seres Therapeutics, Inc. - Common Stock",Q,Q,N,100.0,N,MCRB,N,NASDAQ - Normal,Not Reported
Y,MCRI,"Monarch Casino & Resort, Inc. - Common Stock",Q,Q,N,100.0,N,MCRI,N,NASDAQ - Normal,Not Reported
Y,MCRO,IQ Hedge Macro Tracker ETF,P, ,Y,100.0,N,MCRO,N,Non-NASDAQ,MCRO
Y,MCS,Marcus Corporation (The) Common Stock,N, ,N,100.0,N,MCS,N,Non-NASDAQ,MCS
Y,MCV,Medley Capital Corporation 6.125% Senior Notes due 2023,N, ,N,100.0,N,MCV,N,Non-NASDAQ,MCV
Y,MCX,Medley Capital Corporation 6.50% Notes due 2021,N, ,N,100.0,N,MCX,N,Non-NASDAQ,MCX
Y,MCY,Mercury General Corporation Common Stock,N, ,N,100.0,N,MCY,N,Non-NASDAQ,MCY
Y,MD,"Mednax, Inc. Common Stock",N, ,N,100.0,N,MD,N,Non-NASDAQ,MD
Y,MDB,"MongoDB, Inc. - Class A Common Stock",Q,G,N,100.0,N,MDB,N,NASDAQ - Normal,Not Reported
Y,MDC,"M.D.C. Holdings, Inc. Common Stock",N, ,N,100.0,N,MDC,N,Non-NASDAQ,MDC
Y,MDCA,MDC Partners Inc. - Class A Subordinate Voting Shares,Q,Q,N,100.0,N,MDCA,N,NASDAQ - Normal,Not Reported
Y,MDGL,"Madrigal Pharmaceuticals, Inc. - Common Stock",Q,S,N,100.0,N,MDGL,N,NASDAQ - Normal,Not Reported
Y,MDGS,Medigus Ltd. - American Depositary Shares,Q,S,N,100.0,N,MDGS,N,NASDAQ - Normal,Not Reported
Y,MDIA,Mediaco Holding Inc. - Class A Common Stock,Q,S,N,100.0,N,MDIA,N,NASDAQ - Normal,Not Reported
Y,MDIV,First Trust Multi-Asset Diversified Income Index Fund,Q,G,Y,100.0,N,MDIV,N,NASDAQ - Normal,Not Reported
Y,MDJH,MDJM LTD - Ordinary Shares,Q,S,N,100.0,N,MDJH,N,NASDAQ - Normal,Not Reported
Y,MDLA,"Medallia, Inc. Common Stock",N, ,N,100.0,N,MDLA,N,Non-NASDAQ,MDLA
Y,MDLQ,Medley LLC 7.25% Notes due 2024,N, ,N,100.0,N,MDLQ,N,Non-NASDAQ,MDLQ
Y,MDLX,Medley LLC 6.875% Senior Notes due 2026,N, ,N,100.0,N,MDLX,N,Non-NASDAQ,MDLX
Y,MDLY,Medley Management Inc. Class A Common Stock,N, ,N,100.0,N,MDLY,N,Non-NASDAQ,MDLY
Y,MDLZ,"Mondelez International, Inc. - Class A Common Stock",Q,Q,N,100.0,N,MDLZ,N,NASDAQ - Normal,Not Reported
Y,MDP,Meredith Corporation Common Stock,N, ,N,100.0,N,MDP,N,Non-NASDAQ,MDP
Y,MDRR,"Medalist Diversified REIT, Inc. - Common Stock",Q,S,N,100.0,N,MDRR,N,NASDAQ - Normal,Not Reported
Y,MDRRP,"Medalist Diversified REIT, Inc. - Series A Cumulative Redeemable Preferred Stock",Q,S,N,100.0,N,MDRRP,N,NASDAQ - Normal,Not Reported
Y,MDRX,"Allscripts Healthcare Solutions, Inc. - common stock",Q,Q,N,100.0,N,MDRX,N,NASDAQ - Normal,Not Reported
Y,MDT,Medtronic plc. Ordinary Shares,N, ,N,100.0,N,MDT,N,Non-NASDAQ,MDT
Y,MDU,"MDU Resources Group, Inc. Common Stock (Holding Company)",N, ,N,100.0,N,MDU,N,Non-NASDAQ,MDU
Y,MDWD,MediWound Ltd. - Ordinary Shares,Q,G,N,100.0,N,MDWD,N,NASDAQ - Normal,Not Reported
Y,MDY,SPDR MidCap Trust Series I,P, ,Y,100.0,N,MDY,N,Non-NASDAQ,MDY
Y,MDYG,SPDR S&P 400 Mid Cap Growth ETF (based on S&P MidCap 400 Growth Index--symbol: MUV),P, ,Y,100.0,N,MDYG,N,Non-NASDAQ,MDYG
Y,MDYV,SPDR S&P 400 Mid Cap Value ETF (based on S&P MidCap 400 Value Index--symbol: MGD,P, ,Y,100.0,N,MDYV,N,Non-NASDAQ,MDYV
Y,MEAR,iShares Short Maturity Municipal Bond ETF,Z, ,Y,100.0,N,MEAR,N,Non-NASDAQ,MEAR
Y,MEC,"Mayville Engineering Company, Inc. Common Stock",N, ,N,100.0,N,MEC,N,Non-NASDAQ,MEC
Y,MED,MEDIFAST INC Common Stock,N, ,N,100.0,N,MED,N,Non-NASDAQ,MED
Y,MEDP,"Medpace Holdings, Inc. - Common Stock",Q,Q,N,100.0,N,MEDP,N,NASDAQ - Normal,Not Reported
Y,MEDS,"Trxade Group, Inc. - Common Stock",Q,S,N,100.0,N,MEDS,N,NASDAQ - Normal,Not Reported
Y,MEET,"The Meet Group, Inc. - Common Stock",Q,S,N,100.0,N,MEET,N,NASDAQ - Normal,Not Reported
Y,MEI,"Methode Electronics, Inc. Common Stock",N, ,N,100.0,N,MEI,N,Non-NASDAQ,MEI
Y,MEIP,"MEI Pharma, Inc. - Common Stock",Q,S,N,100.0,N,MEIP,N,NASDAQ - Normal,Not Reported
Y,MELI,"MercadoLibre, Inc. - Common Stock",Q,Q,N,100.0,N,MELI,N,NASDAQ - Normal,Not Reported
Y,MEN,"Blackrock MuniEnhanced Fund, Inc Common Stock",N, ,N,100.0,N,MEN,N,Non-NASDAQ,MEN
Y,MEOH,Methanex Corporation - Common Stock,Q,Q,N,100.0,N,MEOH,N,NASDAQ - Normal,Not Reported
Y,MERC,Mercer International Inc. - Common Stock,Q,Q,N,100.0,N,MERC,N,NASDAQ - Normal,Not Reported
Y,MESA,"Mesa Air Group, Inc. - Common Stock",Q,Q,N,100.0,N,MESA,N,NASDAQ - Normal,Not Reported
Y,MESO,Mesoblast Limited - American Depositary Shares,Q,Q,N,100.0,N,MESO,N,NASDAQ - Normal,Not Reported
Y,MET,"MetLife, Inc. Common Stock",N, ,N,100.0,N,MET,N,Non-NASDAQ,MET
Y,METC,"Ramaco Resources, Inc. - Common Stock",Q,Q,N,100.0,N,METC,N,NASDAQ - Normal,Not Reported
Y,METX,Meten EdtechX Education Group Ltd. - Ordinary Shares,Q,S,N,100.0,N,METX,N,NASDAQ - Normal,Not Reported
Y,MEXX,Direxion Daily MSCI Mexico Bull 3X Shares,P, ,Y,100.0,N,MEXX,N,Non-NASDAQ,MEXX
Y,MFA,"MFA Financial, Inc.",N, ,N,100.0,N,MFA,N,Non-NASDAQ,MFA
Y,MFAC,Megalith Financial Acquisition Corp. Class A Common Stock,N, ,N,100.0,N,MFAC,N,Non-NASDAQ,MFAC
Y,MFC,Manulife Financial Corporation Common Stock,N, ,N,100.0,N,MFC,N,Non-NASDAQ,MFC
Y,MFD,Macquarie First Trust Global Common Stock,N, ,N,100.0,N,MFD,N,Non-NASDAQ,MFD
Y,MFDX,PIMCO Equitiy Series PIMCO RAFI Dynamic Multi-Factor International Equity ETF,P, ,Y,100.0,N,MFDX,N,Non-NASDAQ,MFDX
Y,MFEM,PIMCO Equitiy Series PIMCO RAFI Dynamic Multi-Factor Emerging Markets Equity ETF,P, ,Y,100.0,N,MFEM,N,Non-NASDAQ,MFEM
Y,MFG,"Mizuho Financial Group, Inc. Sponosred ADR (Japan)",N, ,N,100.0,N,MFG,N,Non-NASDAQ,MFG
Y,MFGP,Micro Focus Intl PLC ADS each representing One Ord Sh,N, ,N,100.0,N,MFGP,N,Non-NASDAQ,MFGP
Y,MFH,JMU Limited - American Depositary Shares,Q,S,N,100.0,N,MFH,N,NASDAQ - Deficient,Not Reported
Y,MFIN,Medallion Financial Corp. - Common Stock,Q,Q,N,100.0,N,MFIN,N,NASDAQ - Normal,Not Reported
Y,MFINL,Medallion Financial Corp. - 9.000% Notes due 2021,Q,Q,N,100.0,N,MFINL,N,NASDAQ - Normal,Not Reported
Y,MFL,Blackrock MuniHoldings Investment Quality Fund Common Shares of Beneficial Interest,N, ,N,100.0,N,MFL,N,Non-NASDAQ,MFL
Y,MFM,MFS Municipal Income Trust Common Stock,N, ,N,100.0,N,MFM,N,Non-NASDAQ,MFM
Y,MFMS,Motley Fool Small-Cap Growth ETF,Z, ,Y,100.0,N,MFMS,N,Non-NASDAQ,MFMS
Y,MFNC,Mackinac Financial Corporation - Common Stock,Q,S,N,100.0,N,MFNC,N,NASDAQ - Normal,Not Reported
Y,MFO,"MFA Financial, Inc. 8.00% Senior Notes due 2042",N, ,N,100.0,N,MFO,N,Non-NASDAQ,MFO
Y,MFSF,MutualFirst Financial Inc. - Common Stock,Q,G,N,100.0,N,MFSF,N,NASDAQ - Normal,Not Reported
Y,MFT,Blackrock MuniYield Investment Quality Fund Common Shares of Beneficial Interest,N, ,N,100.0,N,MFT,N,Non-NASDAQ,MFT
Y,MFUS,PIMCO Equitiy Series PIMCO RAFI Dynamic Multi-Factor U.S. Equity ETF,P, ,Y,100.0,N,MFUS,N,Non-NASDAQ,MFUS
Y,MFV,MFS Special Value Trust Common Stock,N, ,N,100.0,N,MFV,N,Non-NASDAQ,MFV
Y,MG,Mistras Group Inc Common Stock,N, ,N,100.0,N,MG,N,Non-NASDAQ,MG
Y,MGA,"Magna International, Inc. Common Stock",N, ,N,100.0,N,MGA,N,Non-NASDAQ,MGA
Y,MGC,Vanguard Mega Cap ETF,P, ,Y,100.0,N,MGC,N,Non-NASDAQ,MGC
Y,MGEE,MGE Energy Inc. - Common Stock,Q,Q,N,100.0,N,MGEE,N,NASDAQ - Normal,Not Reported
Y,MGEN,"Miragen Therapeutics, Inc. - Common Stock",Q,S,N,100.0,N,MGEN,N,NASDAQ - Deficient,Not Reported
Y,MGF,MFS Government Markets Income Trust Common Stock,N, ,N,100.0,N,MGF,N,Non-NASDAQ,MGF
Y,MGI,"Moneygram International, Inc. - Common Stock",Q,Q,N,100.0,N,MGI,N,NASDAQ - Normal,Not Reported
Y,MGIC,Magic Software Enterprises Ltd. - Ordinary Shares,Q,Q,N,100.0,N,MGIC,N,NASDAQ - Normal,Not Reported
Y,MGK,Vanguard Mega Cap Growth ETF,P, ,Y,100.0,N,MGK,N,Non-NASDAQ,MGK
Y,MGLN,"Magellan Health, Inc. - Common Stock",Q,Q,N,100.0,N,MGLN,N,NASDAQ - Normal,Not Reported
Y,MGM,MGM Resorts International Common Stock,N, ,N,100.0,N,MGM,N,Non-NASDAQ,MGM
Y,MGNX,"MacroGenics, Inc. - Common Stock",Q,Q,N,100.0,N,MGNX,N,NASDAQ - Normal,Not Reported
Y,MGP,MGM Growth Properties LLC Class A common shares representing limited liability company interests,N, ,N,100.0,N,MGP,N,Non-NASDAQ,MGP
Y,MGPI,"MGP Ingredients, Inc. - Common Stock",Q,Q,N,100.0,N,MGPI,N,NASDAQ - Normal,Not Reported
Y,MGR,"Affiliated Managers Group, Inc. 5.875% Junior Subordinated Notes due 2059",N, ,N,100.0,N,MGR,N,Non-NASDAQ,MGR
Y,MGRC,McGrath RentCorp - Common Stock,Q,Q,N,100.0,N,MGRC,N,NASDAQ - Normal,Not Reported
Y,MGTA,"Magenta Therapeutics, Inc. - Common Stock",Q,G,N,100.0,N,MGTA,N,NASDAQ - Normal,Not Reported
Y,MGTX,MeiraGTx Holdings plc - Ordinary Shares,Q,Q,N,100.0,N,MGTX,N,NASDAQ - Normal,Not Reported
Y,MGU,Macquarie Global Infrastructure Total Return Fund Inc. Common Stock,N, ,N,100.0,N,MGU,N,Non-NASDAQ,MGU
Y,MGV,Vanguard Mega Cap Value ETF,P, ,Y,100.0,N,MGV,N,Non-NASDAQ,MGV
Y,MGY,Magnolia Oil & Gas Corporation Class A Common Stock,N, ,N,100.0,N,MGY,N,Non-NASDAQ,MGY
Y,MGYR,"Magyar Bancorp, Inc. - Common Stock",Q,G,N,100.0,N,MGYR,N,NASDAQ - Normal,Not Reported
Y,MHD,"Blackrock MuniHoldings Fund, Inc. Common Stock",N, ,N,100.0,N,MHD,N,Non-NASDAQ,MHD
Y,MHE,BlackRock Massachusetts Tax-Exempt Trust,N, ,N,100.0,N,MHE,N,Non-NASDAQ,MHE
Y,MHF,"Western Asset Municipal High Income Fund, Inc. Common Stock",N, ,N,100.0,N,MHF,N,Non-NASDAQ,MHF
Y,MHH,"Mastech Digital, Inc Common Stock",A, ,N,100.0,N,MHH,N,Non-NASDAQ,MHH
Y,MHI,Pioneer Municipal High Income Trust Common Shares of Beneficial Interest,N, ,N,100.0,N,MHI,N,Non-NASDAQ,MHI
Y,MHK,"Mohawk Industries, Inc. Common Stock",N, ,N,100.0,N,MHK,N,Non-NASDAQ,MHK
Y,MHLA,"Maiden Holdings, Ltd. 6.625% Notes due 2046",N, ,N,100.0,N,MHLA,N,Non-NASDAQ,MHLA
Y,MHLD,"Maiden Holdings, Ltd. - Common Stock",Q,S,N,100.0,N,MHLD,N,NASDAQ - Deficient,Not Reported
Y,MHN,"Blackrock MuniHoldings New York Quality Fund, Inc. Common Stock",N, ,N,100.0,N,MHN,N,Non-NASDAQ,MHN
Y,MHNC,"Maiden Holdings North America, Ltd. 7.75% Notes due 2043",N, ,N,100.0,N,MHNC,N,Non-NASDAQ,MHNC
Y,MHO,"M/I Homes, Inc. Common Stock",N, ,N,100.0,N,MHO,N,Non-NASDAQ,MHO
Y,MIC,Macquarie Infrastructure Corporation Common Stock,N, ,N,100.0,N,MIC,N,Non-NASDAQ,MIC
Y,MICR,"Micron Solutions, Inc. Common Stock",A, ,N,100.0,N,MICR,N,Non-NASDAQ,MICR
Y,MICT,"MICT, Inc. - Common Stock",Q,S,N,100.0,N,MICT,N,NASDAQ - Normal,Not Reported
Y,MIDD,The Middleby Corporation - Common Stock,Q,Q,N,100.0,N,MIDD,N,NASDAQ - Normal,Not Reported
Y,MIDF,iShares Edge MSCI Multifactor USA Mid-Cap ETF,P, ,Y,100.0,N,MIDF,N,Non-NASDAQ,MIDF
Y,MIDU,Direxion Mid Cap Bull 3X Shares,P, ,Y,100.0,N,MIDU,N,Non-NASDAQ,MIDU
Y,MIE,"Cohen & Steers MLP Income and Energy Opportunity Fund, Inc. Common Stock",N, ,N,100.0,N,MIE,N,Non-NASDAQ,MIE
Y,MIK,"The Michaels Companies, Inc. - Common Stock",Q,Q,N,100.0,N,MIK,N,NASDAQ - Normal,Not Reported
Y,MILN,Global X Millennials Thematic ETF,Q,G,Y,100.0,N,MILN,N,NASDAQ - Normal,Not Reported
Y,MIME,Mimecast Limited - Ordinary Shares,Q,Q,N,100.0,N,MIME,N,NASDAQ - Normal,Not Reported
Y,MIN,MFS Intermediate Income Trust Common Stock,N, ,N,100.0,N,MIN,N,Non-NASDAQ,MIN
Y,MINC,AdvisorShares Newfleet Multi-sector Income ETF,P, ,Y,100.0,N,MINC,N,Non-NASDAQ,MINC
Y,MIND,"Mitcham Industries, Inc. - Common Stock",Q,Q,N,100.0,N,MIND,N,NASDAQ - Normal,Not Reported
Y,MINDP,"Mitcham Industries, Inc. - Series A 9.00% Series A Cumulative Preferred Stock",Q,Q,N,100.0,N,MINDP,N,NASDAQ - Normal,Not Reported
Y,MINI,"Mobile Mini, Inc. - Common Stock",Q,Q,N,100.0,N,MINI,N,NASDAQ - Normal,Not Reported
Y,MINT,PIMCO Enhanced Short Maturity Active Exchange-Traded Fund,P, ,Y,100.0,N,MINT,N,Non-NASDAQ,MINT
Y,MIRM,"Mirum Pharmaceuticals, Inc. - common stock",Q,G,N,100.0,N,MIRM,N,NASDAQ - Normal,Not Reported
Y,MIST,Milestone Pharmaceuticals Inc. - Common Shares,Q,Q,N,100.0,N,MIST,N,NASDAQ - Normal,Not Reported
Y,MITK,"Mitek Systems, Inc. - Common Stock",Q,S,N,100.0,N,MITK,N,NASDAQ - Normal,Not Reported
Y,MITO,Stealth BioTherapeutics Corp. - American Depositary Shares,Q,G,N,100.0,N,MITO,N,NASDAQ - Normal,Not Reported
Y,MITT,"AG Mortgage Investment Trust, Inc. Common Stock",N, ,N,100.0,N,MITT,N,Non-NASDAQ,MITT
Y,MIXT,"MiX Telematics Limited American Depositary Shares, each representing 25 Ordinary Shares",N, ,N,100.0,N,MIXT,N,Non-NASDAQ,MIXT
Y,MIY,"Blackrock MuniYield Michigan Quality Fund, Inc. Common Stock",N, ,N,100.0,N,MIY,N,Non-NASDAQ,MIY
Y,MJ,ETFMG Alternative Harvest ETF,P, ,Y,100.0,N,MJ,N,Non-NASDAQ,MJ
Y,MJCO,Majesco - Common Stock,Q,G,N,100.0,N,MJCO,N,NASDAQ - Normal,Not Reported
Y,MJJ,MicroSectors Cannabis ETNs,P, ,Y,100.0,N,MJJ,N,Non-NASDAQ,MJJ
Y,MJO,MicroSectors Cannabis 2X Leveraged ETNs,P, ,Y,100.0,N,MJO,N,Non-NASDAQ,MJO
Y,MKC,"McCormick & Company, Incorporated Common Stock",N, ,N,100.0,N,MKC,N,Non-NASDAQ,MKC
Y,MKD,Molecular Data Inc. - ADS,Q,S,N,100.0,N,MKD,N,NASDAQ - Normal,Not Reported
Y,MKGI,"Monaker Group, Inc. - Common Stock",Q,S,N,100.0,N,MKGI,N,NASDAQ - Normal,Not Reported
Y,MKL,Markel Corporation Common Stock,N, ,N,10.0,N,MKL,N,Non-NASDAQ,MKL
Y,MKSI,"MKS Instruments, Inc. - Common Stock",Q,Q,N,100.0,N,MKSI,N,NASDAQ - Normal,Not Reported
Y,MKTX,"MarketAxess Holdings, Inc. - Common Stock",Q,Q,N,100.0,N,MKTX,N,NASDAQ - Normal,Not Reported
Y,MLAB,"Mesa Laboratories, Inc. - Common Stock",Q,Q,N,100.0,N,MLAB,N,NASDAQ - Normal,Not Reported
Y,MLCO,Melco Resorts & Entertainment Limited - American Depositary Shares ,Q,Q,N,100.0,N,MLCO,N,NASDAQ - Normal,Not Reported
Y,MLHR,"Herman Miller, Inc. - Common Stock",Q,Q,N,100.0,N,MLHR,N,NASDAQ - Normal,Not Reported
Y,MLI,"Mueller Industries, Inc. Common Stock",N, ,N,100.0,N,MLI,N,Non-NASDAQ,MLI
Y,MLM,"Martin Marietta Materials, Inc. Common Stock",N, ,N,100.0,N,MLM,N,Non-NASDAQ,MLM
Y,MLN,VanEck Vectors AMT-Free Long Municipal Index ETF,Z, ,Y,100.0,N,MLN,N,Non-NASDAQ,MLN
Y,MLND,"Millendo Therapeutics, Inc.  - Common Stock",Q,S,N,100.0,N,MLND,N,NASDAQ - Normal,Not Reported
Y,MLNX,"Mellanox Technologies, Ltd. - Ordinary Shares",Q,Q,N,100.0,N,MLNX,N,NASDAQ - Normal,Not Reported
Y,MLP,"Maui Land & Pineapple Company, Inc. Common Stock",N, ,N,100.0,N,MLP,N,Non-NASDAQ,MLP
Y,MLPA,Global X MLP ETF,P, ,Y,100.0,N,MLPA,N,Non-NASDAQ,MLPA
Y,MLPB,"ETRACS Alerian MLP Infrastructure Index ETN Series B due April 2, 2040",P, ,N,100.0,N,MLPB,N,Non-NASDAQ,MLPB
Y,MLPC,C-Tracks ETNs based on Performance of the Miller/Howard MLP Fundamental Index,P, ,N,100.0,N,MLPC,N,Non-NASDAQ,MLPC
Y,MLPE,"C-Tracks ETN on Miller/Howard Fundamental MLP Index, Series B, Due July 13, 2026",P, ,N,100.0,N,MLPE,N,Non-NASDAQ,MLPE
Y,MLPG,"UBS AG Exchange Traded Access Securities (E-TRACS) Linked to the Alerian Natural Gas MLP Index due July 9, 2040",P, ,N,100.0,N,MLPG,N,Non-NASDAQ,MLPG
Y,MLPI,UBS AG ETN,P, ,N,100.0,N,MLPI,N,Non-NASDAQ,MLPI
Y,MLPO,"Credit Suisse Group Exchange Traded Notes due December 4, 2034, Linked to the S&P MLP Index",P, ,N,100.0,N,MLPO,N,Non-NASDAQ,MLPO
Y,MLPX,Global X MLP & Energy Infrastructure ETF,P, ,Y,100.0,N,MLPX,N,Non-NASDAQ,MLPX
Y,MLPY,Morgan Stanley Cushing MLP High Income Index ETN,P, ,N,100.0,N,MLPY,N,Non-NASDAQ,MLPY
Y,MLR,"Miller Industries, Inc. Common Stock",N, ,N,100.0,N,MLR,N,Non-NASDAQ,MLR
Y,MLSS,"Milestone Scientific, Inc. Common Stock",A, ,N,100.0,N,MLSS,N,Non-NASDAQ,MLSS
Y,MLTI,"Credit Suisse X-Links Multi-Asset High Income Exchange Traded Notes (ETNs) due September 28, 2035",P, ,Y,100.0,N,MLTI,N,Non-NASDAQ,MLTI
Y,MLVF,"Malvern Bancorp, Inc. - Common Stock",Q,G,N,100.0,N,MLVF,N,NASDAQ - Normal,Not Reported
Y,MMAC,"MMA Capital Holdings, Inc. - Common Stock",Q,S,N,100.0,N,MMAC,N,NASDAQ - Normal,Not Reported
Y,MMC,"Marsh & McLennan Companies, Inc. Common Stock",N, ,N,100.0,N,MMC,N,Non-NASDAQ,MMC
Y,MMD,MainStay MacKay DefinedTerm Municipal Opportunities Fund,N, ,N,100.0,N,MMD,N,Non-NASDAQ,MMD
Y,MMI,"Marcus & Millichap, Inc. Common Stock",N, ,N,100.0,N,MMI,N,Non-NASDAQ,MMI
Y,MMIN,IQ MacKay Municipal Insured ETF ,P, ,Y,100.0,N,MMIN,N,Non-NASDAQ,MMIN
Y,MMIT,IQ MacKay Municipal Intermediate ETF,P, ,Y,100.0,N,MMIT,N,Non-NASDAQ,MMIT
Y,MMLP,Martin Midstream Partners L.P. - Common Units Representing Limited Partnership Interests,Q,Q,N,100.0,N,MMLP,N,NASDAQ - Normal,Not Reported
Y,MMM,3M Company Common Stock,N, ,N,100.0,N,MMM,N,Non-NASDAQ,MMM
Y,MMP,Magellan Midstream Partners L.P. Limited Partnership,N, ,N,100.0,N,MMP,N,Non-NASDAQ,MMP
Y,MMS,"Maximus, Inc. Common Stock",N, ,N,100.0,N,MMS,N,Non-NASDAQ,MMS
Y,MMSI,"Merit Medical Systems, Inc. - Common Stock",Q,Q,N,100.0,N,MMSI,N,NASDAQ - Normal,Not Reported
Y,MMT,MFS Multimarket Income Trust Common Stock,N, ,N,100.0,N,MMT,N,Non-NASDAQ,MMT
Y,MMTM,SPDR S&P 1500 Momentum Tilt ETF,P, ,Y,100.0,N,MMTM,N,Non-NASDAQ,MMTM
Y,MMU,"Western Asset Managed Municipals Fund, Inc. Common Stock",N, ,N,100.0,N,MMU,N,Non-NASDAQ,MMU
Y,MMX,Maverix Metals Inc. Common Shares,A, ,N,100.0,N,MMX,N,Non-NASDAQ,MMX
Y,MMYT,MakeMyTrip Limited - Ordinary Shares,Q,Q,N,100.0,N,MMYT,N,NASDAQ - Normal,Not Reported
Y,MN,"Manning & Napier, Inc. Class A Common Stock",N, ,N,100.0,N,MN,N,Non-NASDAQ,MN
Y,MNA,IQ Merger Arbitrage ETF,P, ,Y,100.0,N,MNA,N,Non-NASDAQ,MNA
Y,MNCL,Monocle Acquisition Corporation - Common Stock,Q,S,N,100.0,N,MNCL,N,NASDAQ - Normal,Not Reported
Y,MNCLU,Monocle Acquisition Corporation - Units,Q,S,N,100.0,N,MNCLU,N,NASDAQ - Normal,Not Reported
Y,MNDO,MIND C.T.I. Ltd. - Ordinary Shares,Q,G,N,100.0,N,MNDO,N,NASDAQ - Normal,Not Reported
